PAN Card Number,Age,Occupation,Annual Income,Property Tax Paid,School Fees,Grocery Expenses,Healthcare Costs,Lifestyle Expenditure,Bank Balance,Loan Amount,Income Declared,Estimated Actual Income,Fraud Flag,Total Expenses,Income_Ratio,PAN_Digits_Sum
ABC480,-1.2639397650601398,2,-0.0381816238784908,-1.3416951082332234,-1.597288388905259,-1.3790923443224683,0.3465656006767895,-0.3037676998313232,-1.1638992404410258,-0.6494342872953829,1.0855909984296903,0.035109006276432,1,-1.9136983854487888,30.92058458967056,12
ABC986,-1.6910618808549964,1,1.1668048918389329,0.4738600759819422,1.0597583023350288,1.613755107471243,-1.6543717504033029,1.7529046375147772,0.276688085998104,-0.306306444058919,1.3578476450452708,1.0424458512893349,1,1.140704069113352,1.3025594023572884,23
ABC780,-0.7513932261063119,3,0.6735530103043325,-1.4185499512772346,-0.3115276392200852,-0.2556616623629533,-0.8658903439374892,0.6699998296021559,-1.5366138593417755,-1.3404459715954558,-0.829074384365882,0.980075028684694,1,-1.849228354289552,-0.8459295054976945,15
ABC734,0.3591242749603155,1,0.1277949390820567,0.2802100777608113,-0.2439860751751242,0.2604838626332535,1.2283128490360091,0.7404832842110041,-1.1405716192755744,0.3943912358159491,-1.5488678719655489,0.1160884547809353,1,-0.3654595690525991,-13.342135313010582,14
ABC605,0.7008219675962009,3,0.9217775489335548,0.4080709471219955,0.3496109226509158,-1.2577290297750172,0.4518105415289816,0.054477533770681,1.4333765051212013,-0.8179242103180211,-0.8480194237592774,0.5300059063617115,1,0.9386913182270866,-1.600018817866781,11
ABC928,-0.4096955334704265,2,-0.8347784386271986,-1.3849205542647258,1.1013540216554012,0.2075338450893848,-1.2624840844658718,-1.439223776021213,-0.1941582266750722,1.4439587563039562,0.500173849181932,-0.8950379215494346,0,-0.4349594602279747,-0.5588297849057186,19
ABC287,1.3842173528679715,4,1.532349393961343,-0.734204689706488,-1.4302191136151825,-0.3240749593665359,1.283502269238988,0.3455268802579601,-0.4875488894276397,-0.5376103383839728,1.65343383226508,1.1295727304333465,1,-0.7792853139518129,1.4637692533802233,17
ABC148,-0.6659688029473405,4,0.0592426209279679,0.451555745829687,-1.1537379957563376,0.4718153485826764,1.316016966412836,0.5892551794813482,-1.4763236349948985,0.0926173736862463,-0.6000999360386149,-0.1593445285108753,1,-0.8674076630440826,3.7660529774491627,13
ABC450,-1.6056374576960253,0,-1.6579614858349636,0.7007936676473301,1.5182721720711467,-0.9203483870176238,-1.6171509786385032,1.0877699594992651,-0.0011591994655349,1.5882626903763568,1.160472469419685,-1.6024094392559114,0,1.2102239200506966,-0.7242047138455185,9
ABC802,-0.9222420724242544,0,1.4059236689854844,1.2182887075364772,1.013495076556265,0.1227201001739844,0.8800633293055847,-1.3604217794196598,-1.4336107355304923,0.9389529870240558,-1.344720775215156,0.9809221899758476,1,-0.8813994561842142,-1.370874049906309,10
ABC217,0.1028510054834015,3,-0.2596950034429483,-0.0787340260847849,0.6469585399708054,-0.1959171735413316,-0.9394762375414608,-0.0816078358345296,0.4037219239701375,-1.3622539616321208,-1.101185788705327,0.0734031917238575,1,-0.1652232369815572,-15.001878839928152,10
ABC925,-0.8368176492652831,3,1.168086546275264,-0.4916234865776963,1.1579132175629705,-1.5944067961933328,1.689508158949274,1.5227749129261705,-0.7688865294036552,1.2410168490212674,1.4791249456182285,1.0736727755527018,1,0.423929057051631,1.3776310429933454,16
ABC583,1.2133685065500288,3,0.4440026857727008,1.408653571859214,1.1161802186408805,0.1044453153579589,-0.2404102483037293,1.173794642262149,-0.2893268856815966,-0.469576369466398,1.524712865040189,0.6176440845558092,1,0.56396674702476,2.4685946213452623,16
ABC397,-0.6659688029473405,4,-0.91763253967912,0.3854208134014882,1.138968632525969,-1.7420108273996926,0.7264741676554344,-1.2777344757795976,-1.6231696291558888,1.748516617161744,-0.9229008947492722,-0.984430753605027,1,-1.0604185612824175,0.937497016798358,19
ABC133,-0.3242711103114551,2,-0.3663360556038175,-1.2022498193355964,-0.889612042052059,0.002293954078637,-0.188215602840447,0.3233108938582807,0.1482480620354729,-1.5629338699482405,-0.3761454238802732,-0.645687259387796,1,-0.7059731082403957,0.5825504815394885,7
ABC928,-0.4951199566293978,2,-1.6473658589064497,0.3378728227668355,0.396285987234832,1.3789944102192233,1.366072487062049,-0.123150734169356,0.9355364435213722,0.8627410218427317,1.1657919677831396,-1.5472039427216395,0,1.3080267536978365,-0.7534830642510064,19
ABC517,-1.2639397650601398,3,-1.0855338977498257,0.1010838294062651,-0.5097593841000116,0.5601434751934662,-1.4301914698888774,-1.34034769305403,1.779122485559416,-0.4135483950636894,1.652934561940865,-1.1500842611875233,0,0.6650030621108459,-1.437229095052672,13
ABC303,0.1882754286423728,4,-0.5173121720568358,0.3205826443542346,0.8016726511063158,1.012327253333584,-0.2292867992705708,-1.1225214407540351,0.1444312714895648,0.6678611108767887,1.6831903435882951,-0.5873734186591891,0,0.160959193112638,-2.8656222602489447,6
ABC662,-0.8368176492652831,0,0.8239738973986512,-0.468973352857189,-1.3241019814876318,1.3279187295795625,-0.188215602840447,0.4254745443195865,0.3108383171983344,0.6472131203101591,0.3388732238914463,1.2327859837984527,1,0.4438488994964973,0.27488406612744914,14
ABC968,0.2736998518013442,3,1.219954222200435,-0.2544886896488739,1.6629648722812869,0.874094906648263,0.7808079379327856,-0.1399870646695615,-0.1281428165093328,1.674740650867494,-0.6254356355819626,1.1649804131718893,1,0.7123076979769114,-0.536863648959634,23
ABC214,0.7008219675962009,3,-0.9253085855631396,0.7855155418690749,-0.1312795221651383,0.4570549454620404,-1.1906094907131552,-1.2581585057009563,0.1794854793980365,1.0367989423215396,1.4351800794450482,-1.0634256090924423,0,0.1409794713818652,-1.3495820179371754,7
ABC412,1.469641776026943,0,0.2560020249170761,1.603946137029542,0.6565681120910234,0.365446729268887,-1.1692182425724658,-1.2794778827840567,-0.2605502938025789,-0.5825603178478436,-1.0558792761933784,-0.0856008969026201,1,-0.477912867984841,12.334909030153629,7
ABC827,-0.0679978408345411,2,0.234389722129701,0.3472095191096401,-1.3128450541468049,1.0723060342682316,-1.3343586782185886,-0.4270016692322351,1.4507278358266125,-0.4320503866107537,-1.475502367232716,0.2389294580726709,1,0.7517481876272681,-6.175472790734489,17
ABC143,-0.7513932261063119,2,-1.649434088267605,-1.5969845924952768,-0.0611296456875466,-1.0977075165782813,1.4755956775423793,0.2416198227921952,0.52869670388451,-1.277922000160549,-1.351265755283502,-1.6010798658732774,1,-0.3249811717798646,0.8439714870478873,8
ABC235,0.0174265823244302,0,-1.1715759407029462,1.551470445547298,-1.0683500834881146,0.336863091479719,-1.4126506464135118,0.6569491828830617,-1.1082293414918267,1.5898866896344064,-1.1300345358026969,-1.2307363662065702,1,0.0951318981395223,0.9181775779371328,10
ABC323,-0.9222420724242544,4,0.954735038283688,-0.2931322384010371,1.5583578157726277,1.2667684880797847,0.0047334553885718,-1.033009943982233,0.4050025576401461,-1.220502026393798,1.3922700644893318,0.9126417549738702,1,-0.2449824458088981,1.5255384239231895,8
ABC406,1.2133685065500288,4,-0.4151499700561418,0.0895858607618855,-1.1507178445185549,-0.8704441669430927,-0.5398877222733818,1.1227875344745446,1.032136398982612,0.7444210758991234,-1.4945926489022467,-0.208573817008344,1,1.2805421614667931,7.165773107764795,10
ABC843,1.469641776026943,3,-0.6098087563048372,0.1145701685680939,0.4807129422910333,-0.9379202954945712,-0.6977551335516701,-1.3315808464030356,0.8003668151751662,-0.2637924634821225,1.3650008271449332,-0.8152122459716877,0,-0.0042677164651216,-1.6744115828607653,15
ABC567,-1.2639397650601398,1,-0.2743715661579031,-0.2157586900046477,0.3844799414871355,0.300313521847668,-0.068424613252586,1.5227251012974716,-1.4646723796442314,1.6768866498870596,-1.2977439765276515,-0.3508123104110289,1,0.0514798987137479,3.699254381943299,18
ABC208,0.1882754286423728,2,-1.4895048984055586,0.540513713762519,1.0970983540021615,-1.6496997348674614,-1.6933038220193577,0.3326256684249625,1.4798559742032795,1.257952841283784,0.7509891047830417,-1.5176070194729654,0,1.8072603200615625,-0.49485083763242294,10
ABC689,-1.2639397650601398,4,-1.0018376988372102,1.017809088842369,-0.8438979346801646,-0.6593469731066958,-0.7888818506310071,1.040150042463181,-1.542288824232402,0.1785733344158676,-0.5645065007432131,-1.1474457541394312,1,-0.7283679611693938,0.4919679197964224,23
ABC399,-0.0679978408345411,3,-0.943307270607646,-0.1997652749729918,-0.1425364495059651,0.1836360495607361,-0.4551783796362516,-0.2572436386266135,0.3260552584537312,0.0615293878892983,-1.3660078463112326,-1.0857081332081406,1,0.1048323424563611,1.2581722513902875,21
ABC877,1.6404906223448856,3,-0.6605382120446746,-0.185673779566722,0.2414345964976041,0.9289192610963394,-1.4986434639390835,0.5541877928773701,1.1929187007289908,-0.1591605112849317,1.3258761890109925,-0.4923023540732477,0,1.1169719121324442,-2.693215212238698,22
ABC162,-1.520213034537054,3,1.5765872931157197,1.5887307800264532,-1.1684269131400995,1.1029983010746334,-1.1101783977041628,-0.105318171095174,0.5590552550029501,-0.4057183986409506,-0.7969122978441762,1.8613103301065028,1,0.5016523701581538,-0.4281458523891486,9
ABC664,-0.3242711103114551,3,-0.1880195201461752,-0.6370338870276705,1.5075643631371896,0.7810809377769538,-0.2151685754977157,0.5561802580253233,-1.4544273102841625,0.8414550315675826,1.1770663994681407,-0.0644668635459471,1,-0.5150380252468165,-18.258471635264478,16
ABC173,-0.8368176492652831,2,-0.9294311635514828,1.6520128330165729,1.5575341381623231,-1.730061929635368,-0.383303785883535,-1.2759412571464397,-0.0934150446343926,0.9773489694822268,0.5326445755404252,-1.0856963777365256,0,0.1934137660739133,-0.4906017800767557,11
ABC541,1.6404906223448856,4,1.500127583511487,-1.5928349496762526,0.7872582929259888,-1.2150878652042911,0.6079666529560147,-1.3027897250151104,0.5239006052380071,1.7548966142469384,0.8418563037901755,2.0100515265659067,1,0.1698812067126934,0.4188232454062775,10
ABC676,-0.4951199566293978,1,1.5893575683658063,-0.8096763184774912,1.6264484982244585,-1.2265681787425635,1.502548650199648,0.7883024477618834,1.1004368613830728,0.8761390157216402,1.342470119059448,2.084439637114582,1,1.507245137908469,0.6440436533426235,19
ABC376,0.8716708139141436,0,-1.6086617456937773,0.045063651349438,-0.5951472963682348,1.3935205212268331,-1.3236630541482437,1.055641458988518,-1.0516052449061506,-0.921048163204166,-0.8748892448443041,-1.595493500209869,0,-0.749026314807106,0.5483502406805307,16
ABC860,0.2736998518013442,4,1.428054185840979,1.4854219640111623,1.2393200213813889,-1.0028192108027645,1.2026433512671817,-0.9150560072233972,-1.602353054402219,-1.20942403145496,-0.7646049690463351,1.580559366266733,1,-1.562725930989339,-0.48375593183337695,14
ABC381,1.3842173528679715,3,0.4874817714701882,-0.930361763797446,1.3282772032942642,-0.3154061511845751,-1.0665402514971565,-1.5169797284200908,-0.9572150102872786,0.5515711640057424,1.3922428315625563,0.5984652015554006,1,-1.2772214957875667,2.326355530687735,12
ABC242,-0.4951199566293978,4,-0.2047828198675753,-0.5793711420216463,-0.2095288951440566,1.169771553287034,0.8822024541196536,0.3416415732194512,0.9650663493239244,-0.9473801511739688,0.6616560273175867,0.1278092308934564,1,0.5545656991374532,5.176903285406299,8
ABC969,-1.0076664955832255,0,-0.8436112123418419,-1.2392508011385626,0.5472935491239725,0.2719641761715259,-1.105900148076025,-1.68982608000504,1.7489648181539184,1.0100609545372243,0.0373774915613826,-0.8288982352789587,1,0.8257190654836559,-0.04509298001919804,24
ABC739,1.725915045503857,1,-1.5452776874869156,-1.407224884416981,0.7736676123559661,-0.1258638317465672,-1.2398093614367411,-1.4096356685741065,1.7422603242344614,-0.0819045465805757,1.5076559752365524,-1.5584606531542318,0,0.5108737801877413,-0.967400731090096,19
ABC189,-0.0679978408345411,3,-0.1489961500522507,1.6661907793149056,-1.396448331592702,-1.6213503891913192,0.1189627204598536,-1.6536628375696871,-1.2096756165278053,-0.5500223327133513,-0.2658793033668212,-0.1593276579103014,1,-1.7643794061601663,1.6687579975380449,18
ABC500,-0.7513932261063119,2,-0.6892296891554672,0.7862935998976419,0.3579849783556772,-0.4203690178202087,-0.3033005178373563,1.5635706368305144,-1.6188506293276244,0.319919269839678,1.3693580954289917,-0.519828377209892,0,-0.3665373961989145,-2.634250370822068,5
ABC356,1.1279440833910577,1,1.0875505277959123,-0.2314927523601146,-0.7509596443174844,-1.100284729821567,-0.3174187416102114,0.0480518336685316,1.0261601085225718,-0.1450665177240019,-0.9054445886862632,1.0525138976848565,1,0.5138278249591243,-0.8602685348648681,14
ABC956,0.7862463907551722,1,1.6244665714809,1.460956361557332,1.4363162498458586,0.7398455258843835,1.3951645845333869,-0.5759384390417447,-0.9063914309128182,-0.1008125379421523,0.3164696027975795,1.8100168030299832,1,-0.3116879703086411,0.174843461269424,20
ABC958,-0.1534222639935124,3,1.1179354544507385,-1.6051109763491993,0.2263338403086901,-1.0773241027450222,0.2699849323331212,1.5389138806245923,-1.1967437275071298,0.5583571609054493,-0.3697910742993548,0.8530184593553152,1,-0.5593287370555926,-0.43350887691086004,22
ABC635,1.469641776026943,3,-0.577711872460688,-0.6385900030848046,0.0668149431130706,0.924936295174898,-0.3520725635981283,-0.9947048015128306,1.7685007592375797,0.2435913047113503,-0.5099771036966743,-0.4589776733652517,1,1.015636200616826,1.1111152748618287,14
ABC859,0.7008219675962009,3,0.9563775918031736,-1.7347873144437065,-0.839230428221773,1.5169924647915185,0.9540770478723702,-0.2578911897996983,-1.451062508092375,0.5020971866087337,0.946267345046924,1.2025213390354292,1,-1.4327679208104565,0.7869027470281296,22
ABC736,0.4445486981192869,1,1.552009140170625,0.5100829997563413,0.4981474517091432,1.1737545192084755,0.3790802978506375,-0.9668102894414844,0.9764665000334132,0.4322072185391023,0.6991648451295225,1.4132087217873577,1,0.8453794310229278,0.49473572753305173,16
ABC585,-0.9222420724242544,4,-0.7127621601416778,0.4658201430200828,-1.0101435323599366,0.2314316406180335,-1.6749073486183648,1.761023932992687,1.2597125352823826,-0.4760723664985961,1.1624150848629946,-0.5227283683873784,0,1.4453898355671455,-2.2237459360567238,18
ABC619,1.725915045503857,2,0.5500607471069358,0.540773066438708,-0.3380226023515436,0.7562459737962012,0.4415427424214507,0.4269688931805515,-0.1445650600423847,-1.6397838348380842,-1.4772634298308562,0.1495402654463049,1,-0.3473959844708315,-9.878700063972364,16
ABC414,0.957095237073115,4,-0.3945740954050057,-1.055369753720551,1.324845213251329,0.7970128014627196,-1.6817525480233853,-0.9656148103527123,-1.615762042241133,-1.094816083815465,-1.074007327783513,-0.2523131482533193,1,-2.1096234089345693,4.256644313697132,9
ABC518,-0.8368176492652831,4,-0.1903607372753578,1.3324903359517069,-0.9476813135785194,-0.6907421162521754,-0.6425657133486913,-0.3527325308422757,-1.326213280498591,1.8069805904515268,0.0002680900088189,-0.486347294623283,1,-0.4926431723178183,-0.0005512316235388095,14
ABC236,0.1882754286423728,3,-0.6671454414131976,0.6232472174668147,1.3020567993662409,1.6104750178888794,0.5801580303731184,0.2001267360860677,0.0331165840552844,1.2512248443575786,-0.9779840279735766,-0.4466756751802132,1,1.034578014725221,2.1894723225727586,11
ABC934,1.1279440833910577,2,0.1817077098117707,1.2718018097234771,-0.7756699726266165,-1.0585807337029447,1.2236067744450574,0.7571203681964142,-1.6549845871931623,0.1719033374631642,0.1429595486694719,-0.0781365164030344,1,-0.8052130447492893,-1.8296125198629933,16
ABC663,-1.520213034537054,3,1.2580892253204403,-1.4841661783530553,-1.2492845985516483,1.4584194365350265,0.0192795041242407,1.3433036147242765,-0.239055736517728,1.3170548142820862,-0.8066162974184645,1.3555167982301863,1,0.402332594601385,-0.5950618232629895,15
ABC279,-0.5805443797883691,3,-0.2107376547396266,0.6782299848188857,1.2471449586792809,1.2890262388172518,-0.6387152886833671,0.3269969543819944,-0.959349399737293,-0.7944922210233065,0.1079380048363528,-0.4136303548710066,1,-0.4870145194426156,-0.2609528134607384,18
ABC360,0.4445486981192869,0,-0.5705077715315631,0.8212197602910959,0.9352457035773466,0.1705156912312818,1.3459647138098012,0.8659089652746647,-0.5913806585548107,-0.8110802134448124,1.0000705307127866,-0.4648386973295244,1,0.0006823045031417,-2.1514356194054907,9
ABC508,-1.2639397650601398,1,-0.3578919424402638,1.601439061159715,-0.9426019683149756,1.1962465620589686,1.040069865397942,-1.3221664485789564,1.7101189301636563,1.7837806010508193,1.0442332603001698,-0.640649809286943,0,1.8265214903614584,-1.6299595272843737,13
ABC890,-0.4096955334704265,0,-0.3468660127587578,-0.965633727759152,-1.4302191136151825,-0.9578351251017786,0.6815525465599865,1.5399599248272675,-0.3104950069329159,-0.3057264443239013,0.0411719460254168,-0.5449195956088353,1,-0.2156415957147562,-0.07555600194449906,17
ABC887,-0.6659688029473405,0,0.6410535851751262,-0.2059032883094651,0.9591323542761744,-1.0175796139234004,-1.6171509786385032,0.1150982858971604,1.5078541416946447,-1.5190858899809034,1.4996767276913705,0.3792968392124072,1,0.6516899008776537,3.9538339702629255,23
ABC752,0.1028510054834015,0,0.9334049770869852,0.2615366850752023,-0.8211095207950762,-1.09255309009171,0.9699065714964804,-1.389810640351971,1.6722523502739892,-0.9665201424295526,1.161407466572306,0.6216539127991794,1,0.3328925827119158,1.8682540922854127,14
ABC708,0.5299731212782582,4,0.1007090002001699,-1.2167735692021813,0.1778741409024477,-1.2352369869245243,1.3904585099424354,0.7561739472511363,-1.566771526747273,0.8355390342704021,0.0648736699622426,0.0805161703390134,1,-0.9502805947385567,0.8057222504385387,15
ABC760,-0.8368176492652831,3,0.6904828788333424,-0.3464724388039111,0.4488640746925964,0.8801865015869381,0.8466929822061091,-1.6972978243098649,0.6008641777591145,-0.938100155413686,1.266408554575854,0.2023113456484907,1,-0.4255783721026369,6.2597011082917575,13
ABC969,-0.6659688029473405,4,0.120276208183002,1.1404829046797729,-0.0360074785732623,0.0376720631455582,-1.1764912669403005,1.3451466449861331,0.5090603209443776,1.7982805944262614,-0.2312480981508156,-0.231299511045106,1,1.768897657557521,0.9997777215608538,24
ABC588,-1.2639397650601398,1,0.6539580408535653,-1.7221654842025078,1.0331260596018532,-0.4997940441360117,-0.2699301707378808,-1.02459177873213,-1.309565042788479,0.8819390130718171,0.8244272306539421,0.3771343306002557,1,-1.4505720284866297,2.186030715744612,21
ABC782,0.2736998518013442,1,-0.0411289663909203,0.7049433104663543,1.390464862872247,0.2611867389723314,1.1889529524571405,0.0615009734172164,-0.0725984698807228,-0.4107643963356045,-0.9427809312952884,-0.0799321096467182,1,0.2682229539329908,11.79477103084313,17
ABC731,0.5299731212782582,1,-1.1903889621402115,0.1073082936348015,1.3365139793973084,-0.1242237869553854,0.8552494814623849,0.3366105987208691,-0.576565484725299,-1.0157041199590524,1.4732607887192668,-1.0781446229788691,0,-0.424540464480259,-1.366477889254512,11
ABC377,-1.6910618808549964,0,0.7271696587094068,1.3251420101263514,1.0900970943145745,-1.0407745331129712,0.9005989275206466,-0.4051841758621464,-0.1385636591182266,0.3268212666863885,0.0452296521149461,0.9878301243884408,1,0.2577640386613375,0.04578687265985889,17
ABC977,-0.4096955334704265,4,0.6422519552076524,1.019451655791566,-1.1810566364981003,-0.5839049127123341,1.4135610579343798,0.6853418112413964,-0.61473339018438,0.4925851909544436,1.4404723448817276,0.426524648830033,1,0.0353524110429543,3.377231184253892,23
ABC542,1.469641776026943,0,0.3343448874295647,-0.521103240771181,1.126338909167968,-0.9547893276324412,-0.0384768658556208,0.7059140138940142,1.3456405434935506,1.1868448737706154,1.205288789249677,0.0036230314510135,1,1.721233745976017,332.6741171160719,11
ABC639,-1.1785153419011685,0,-0.2802061013355695,1.3603275231959944,-1.3116095377313484,0.5842755628351408,0.7786688131187166,-1.1974879419457782,1.5151110658246938,0.0565993901416479,-0.5496554780083808,-0.1788768723114755,1,0.9534415823220328,3.0728146736112105,18
ABC607,-1.4347886113780826,3,0.7793473376931851,-0.8203962290933039,-1.2075515996295587,-1.7909778790221198,1.046059414877335,1.52023451986253,-0.8681984149896194,-1.3128959841821155,-0.9705040507526098,0.7927388333392682,1,-1.0015173037124767,-1.2242418435142606,13
ABC955,1.725915045503857,3,-1.660890320702103,0.6614585117586629,0.9157520001334756,0.7855324879244472,-1.12001837184888,0.0152259703560009,0.3440845716903234,-1.4320859297282502,-0.817482235201835,-1.6090954295434918,0,0.0873076714477512,0.508038379944786,19
ABC632,1.3842173528679715,0,-1.673961345188152,1.0239471021788424,1.2007444532987992,0.4244883417514309,0.4967321626244295,-0.6420384703250955,0.8872490210228111,0.3565752530927959,-0.4667130606928781,-1.5893166707719435,0,1.0410250178411449,0.2936564306383271,11
ABC427,0.7862463907551722,3,0.2045230095429945,-1.4356672279057097,1.0603074207418983,-0.0237124704672453,0.7286132924695033,1.1992981961559517,-0.3454236625207986,-0.8352662023950499,1.5193570561077008,-0.1114264175348148,1,-0.2267791428933488,-13.63551920380984,13
ABC177,-0.6659688029473405,1,1.038116607226374,0.6415748065841718,0.3710265405188303,-1.6183045917219816,0.8809189792312123,1.1629855188345024,0.7139617081457598,-0.7694942324440442,1.3271742918539515,1.159977303996526,1,0.8740216894481616,1.1441381544978282,15
ABC925,-1.2639397650601398,1,-0.9246006681307978,-1.0232100218731133,0.5008930437434912,0.7979499699148235,-0.977980484194702,-1.4435075760893126,-1.6624423950361538,1.4834567382586608,0.9488453954483254,-0.7097474998167257,0,-1.5304110763618457,-1.3368774045605523,16
ABC498,-1.6910618808549964,1,0.6596306341349445,-0.0116481338438931,1.6072293539840223,1.059654260164829,0.0500829014468335,0.5787449258258945,0.519255169376211,0.2495073020085308,-1.2196217872513886,0.3604310977906756,1,1.0541186216926803,-3.383786234670843,21
ABC937,1.5550661991859145,4,1.5781650698766905,-0.5056285310919031,-1.684735495199243,-1.4906153901228292,1.640736113188502,0.74705841919925,-0.3211167332547522,-0.6929922673952112,-1.2269474445539617,1.465184637882611,1,-0.6065136143498453,-0.8374012481642353,19
ABC107,-1.4347886113780826,2,1.187214197682459,-1.1671507571580164,-0.1003916117787232,0.9162674869929373,1.159860854985803,1.3968013039468228,-0.6913454162078381,-0.3994544015027596,1.150450752366351,1.6842124138655217,1,-0.2791934778234282,0.6830793686681675,8
ABC120,-0.8368176492652831,4,-0.0727261438122399,-0.1045828428116234,0.8683905375409725,-0.2488671910852003,0.8077609105900543,1.1067980016622192,-1.3750531332077445,-0.5077983520040636,0.1954464762078583,0.2256420796236327,1,-0.7056537520488948,0.8661792008558856,3
ABC553,0.2736998518013442,3,0.9087435397380856,1.2095571674381138,-1.479090651826577,-1.10707920109932,1.1992207515646716,-1.1366679433045035,1.6193697128418676,0.8096710460886133,-0.4562828497379134,1.2168089797642232,1,1.1362131226703711,-0.3749831381309544,13
ABC939,0.7862463907551722,2,-0.7234827136758991,-0.4707023706984491,-0.0277707024702183,0.0130713912778315,-0.2416937231921707,-1.0793347586721471,-0.4356204496319952,-0.2991144473446997,0.3601512173452646,-0.4721997992014924,1,-1.0045711472937038,-0.7627093826687217,21
ABC628,1.6404906223448856,3,0.9808909679897532,0.2164093194183137,1.6103867848235225,1.5312842836861025,0.0197073290870545,0.742874242388548,0.2894693122340726,-0.2833384545522186,-1.099851375293334,0.7458618175521864,1,0.8457387067383663,-1.4746047450221969,16
ABC825,-1.4347886113780826,3,-1.290441292577848,0.4308939826266288,0.1298262803013575,-0.2155977110355129,-0.3704690369991212,-0.9702472918217038,-0.1224427411545884,-1.3672419593532728,-1.3965904230799673,-1.189921310327574,1,-0.8739145454459127,1.173683008244889,15
ABC202,0.2736998518013442,1,-1.0605948457215766,-1.674703944459918,1.49960214623758,1.091049403310309,0.3564055748215066,-0.2916634740575068,-0.7580890298329942,-0.930792158752463,1.3500590279875164,-1.2002066362090729,0,-1.0988211433103965,-1.1248554934271666,4
ABC236,1.2133685065500288,0,0.8860624204352143,-1.1855647971674366,1.032027822788114,-0.0736166905417764,-1.4220627955954153,-0.5260271870855144,-0.2401103760106763,-1.3359219736623178,-1.5247394988425755,0.7660556416077803,1,-1.0576641141307226,-1.990376959619391,11
ABC422,0.7008219675962009,3,-0.7622747382036988,-0.6165450256087384,-1.4336511036581174,0.9434453721039494,-0.387154210548859,0.6695017133151676,-1.2439765105127425,0.3001992788490766,-1.136343497172323,-0.8942147220017226,1,-0.9057104462622176,1.270772521647361,8
ABC637,1.0425196602320863,2,-1.255535873560944,-0.6442093110688999,-1.416353873841725,0.3884073563454319,0.830863458581999,-1.3185301996839416,1.7655126140075594,0.9174929968284014,-0.4853403826072276,-1.166925742720924,1,0.9079532847951284,0.4159136822841512,16
ABC900,1.0425196602320863,3,0.1589386791937719,-1.6340720251903058,0.387362813123201,0.1250630213042441,-1.1538165439111694,-0.8792912578176354,-0.2927419088016196,-0.5554163302490158,1.2295714822910442,0.4288015194717456,1,-1.140297528681571,2.867460646608232,9
ABC246,-0.6659688029473405,0,0.4955464779052973,1.5699709364487813,1.618074442519697,-0.5496982642105428,0.6648673730102487,-0.9552539915833552,-0.2359420389671188,-1.1786260455255209,-0.3518990414079401,-0.0013544095602766,1,-0.3940020286679889,259.8173046977567,12
ABC838,0.7008219675962009,2,-0.0024433608235379,-0.521276142555307,-1.7218009876629412,-0.1933399602980459,-1.5512659343651796,1.3002663675284851,-1.191922518396509,1.6004426848117284,1.7233044447284078,0.1230907683044827,1,-0.3351806101459235,14.000273687995566,19
ABC675,1.469641776026943,0,-1.5416409351874345,1.1876850917461736,-1.5650276825016698,1.0252133195500122,-0.9702796348640538,-0.6518513611787656,-0.7602234192830085,0.0338634005289546,1.1273844633876169,-1.5625668589606512,0,-0.7650939231919932,-0.7214951839804807,18
ABC544,-1.4347886113780826,0,1.6847968682149148,-1.3962456211249794,-1.6255679868590434,0.3424861021923422,1.6189170400849988,1.6947744668232396,0.0608887573695894,1.5384987131118393,1.6972243785198668,1.1316301342804191,1,0.8029449770772505,1.4998048630077332,13
ABC851,-0.8368176492652831,0,1.1692941701304351,-0.4043945364861243,1.6162898076973706,-1.5454397445709056,-0.0059621686817728,0.2185072270759369,-1.305095380175508,-0.2869344529093283,-1.5959082141488623,0.605043008966156,1,-1.038881978118078,-2.6376773064047283,14
ABC126,0.7862463907551722,3,1.401190338702572,1.4904361157508166,-0.6919294155790022,-0.6738730841143057,1.6197726900106264,0.3304339567622139,-1.311774763630847,-0.3005064467087421,1.141073547913367,1.6350765713539133,1,-0.7520402388643954,0.6978716274850109,9
ABC338,0.2736998518013442,0,-0.2539992756049567,0.8470685770179344,-1.2772896373019982,-1.3912755341998189,1.5923918923905438,0.90451297751626,1.335018817171714,-0.0403185655798076,1.089594238665669,-0.4045349219724177,1,1.3753709905805809,-2.693449142420294,14
ABC150,0.6153975444372296,3,-0.3513679974755456,1.513518503931639,1.409409447909248,-0.6511467491507869,1.0092664680753491,0.5015867129714028,1.076481478614676,0.6220411318103914,-1.6891719107122285,-0.1813851753290744,1,1.8167012874728063,9.312623854996321,6
ABC601,-0.2388466871524838,2,-1.4786455375316625,0.7840458767040038,-1.2253979478528207,0.5025076153890782,-0.0119517181611658,1.2570298738178984,-1.5413848475241607,-0.4122143956731487,0.8240368920368285,-1.4794760015839103,0,-0.8182667290768871,-0.5569788838444313,7
ABC503,-1.4347886113780826,0,0.1479497648028458,-0.1523901861224651,-0.8852190947971021,-1.578943516733619,-1.1110340476297904,-0.4016475502245293,-1.1384874507537956,0.2836692864010726,-1.2291805445495416,0.4742893915109682,1,-1.3185182433010223,-2.5916256331048806,8
ABC422,-0.4096955334704265,1,1.038519148511431,1.569192878420214,-0.8727266510408187,0.8412940108246274,-1.5966153804234413,-1.5641015291691864,-0.0387997851781418,-0.7705962319405778,-0.8120356498467621,1.4533123496443894,1,-0.6901849365230718,-0.5587481934254938,8
